607516,japan
592340,japan
201376,japan
123468,indonesia
776161,nepal
760719,new zealand
626569,venezuela
768429,united states
506167,argentina
81842,india
426475,australia
622090,south korea
418712,germany
29300,bulgaria
91402,united states
163380,russia
327012,united states
394987,united states
526974,united states
539659,sri lanka
770964,united kingdom
75080,slovak republic
690975,singapore
430236,new zealand
383483,finland
422577,sweden
528505,united states
14712,eritrea
335513,europe
779923,united states
378672,united states
261120,mexico
282839,australia
159965,thailand
714414,germany
301711,japan
414178,united kingdom
472555,belgium
407129,poland
589288,united states
106214,united states
109938,panama
737364,italy
252511,united states
609487,france
116814,brazil
681314,europe
778722,china
433948,greece
691342,denmark
309210,bangladesh
34001,italy
134301,canada
599982,japan
3347,colombia
170851,italy
367368,united states
486609,united kingdom
244681,ireland
784918,china
677354,united kingdom
771044,indonesia
571041,japan
148485,france
395463,china
618493,japan
227859,united kingdom
400067,united states
474878,japan
501375,australia
723399,finland
664475,germany
665730,united states
641269,germany
207516,united kingdom
760056,united states
211472,japan
364525,germany
95036,united states
717296,united states
787636,chile
676138,united states
673116,united states
797117,finland
437421,united kingdom
338613,united kingdom
756127,united kingdom
748699,angola
300266,germany
26880,united kingdom
659036,latvia
786687,malaysia
721256,kuwait
272807,south africa
351194,israel
466985,luxembourg
518138,mexico
623689,spain
722221,philippines
85486,germany
477344,united states
505165,australia
259229,sri lanka
413973,united states
185006,united states
458468,poland
220719,united states
617387,sri lanka
38331,united kingdom
747486,new zealand
344343,europe
513598,united states
226706,cuba
784602,russia
184224,japan
526136,finland
365813,united states
63165,canada
683176,united states
271978,netherlands
202665,united states
295821,latvia
424510,united kingdom
90126,united states
805514,singapore
101907,united kingdom
340909,united states
709033,india
149787,united states
250752,hong kong
181841,finland
287029,taiwan
542076,australia
176360,japan
129159,china
780385,taiwan
569892,bangladesh
262862,japan
142447,netherlands
294753,sweden
333783,united states
670077,japan
678575,india
730426,spain
795291,germany
539361,united states
148144,united states
479083,brazil
124849,france
732258,thailand
137454,pakistan
482134,united states
521369,united kingdom
240499,united states
362479,united states
596381,japan
122224,finland
137147,united states
64430,united states
99683,australia
362834,south africa
389698,kenya
374936,australia
264998,greece
274811,canada
707775,india
452774,peru
569296,cuba
101713,united states
135896,united states
368355,south korea
17812,macedonia
783903,united states
479365,united states
134881,austria
215586,hong kong
509120,mexico
119618,hungary
648355,south korea
157386,russia
9851,pakistan
143550,tunisia
52076,united states
113343,europe
219080,switzerland
197805,finland
377644,italy
218043,united states
389136,germany
568577,united states
281604,united states
608805,austria
638282,united states
223140,united kingdom
189034,singapore
810232,philippines
437472,saudi arabia
164651,united states
34712,philippines
612410,israel
375429,philippines
319411,united kingdom
602501,united states
712949,peru
82994,germany
614613,australia
209795,canada
258187,united kingdom
281033,germany
221122,france
314209,france
518063,bangladesh
453425,europe
488648,indonesia
741757,canada
698823,south korea
562354,kenya
296761,denmark
289371,united states
596554,south korea
404688,united states
270176,italy
210938,russia
540248,united states
497018,united states
386610,germany
606942,japan
201635,japan
773371,united states
390127,iraq
306787,united states
532637,europe
698254,belgium
35659,united states
679470,namibia
44423,italy
610666,china
270574,united kingdom
78341,argentina
387492,kenya
128621,cambodia (kampuchea)
485568,europe
274994,united states
377567,france
219565,germany
345165,australia
333608,dubai
556446,bhutan
489768,australia
242866,canada
255753,finland
748609,united kingdom
781591,venezuela
191517,united states
111315,united states
807441,japan
289340,united states
364160,israel
714174,israel
13136,israel
799516,org. of petroleum exporting countries
385939,norway
412635,belgium
58886,australia
87880,kenya
492699,italy
602962,greece
513412,united states
443296,united states
56031,united states
147826,united states
216281,united states
124511,canada
84620,united kingdom
400593,kenya
508021,greece
413558,kuwait
205557,united states
456565,finland
293730,united states
787766,singapore
426793,japan
184283,china
139665,indonesia
492374,new zealand
89489,united kingdom
523910,italy
235363,belgium
283394,united states
664562,france
655872,cote d'ivoire (ivory coast)
411217,united states
70147,yugoslavia
718270,united states
219013,hong kong
230899,france
284510,netherlands
272014,australia
476740,singapore
148586,algeria
637010,united states
646032,india
199125,australia
4843,tunisia
651479,new zealand
515458,israel
715622,lithuania
51815,czech republic
700907,australia
164039,germany
516765,canada
253857,hong kong
299401,united states
41685,finland
310163,france
246216,new zealand
516874,zimbabwe
289547,germany
384893,greece
655146,south korea
610338,europe
344500,india
119018,united states
127111,india
301360,paraguay
342721,france
258248,canada
453365,france
353288,united states
52567,europe
379595,united states
351401,united states
613270,spain
591800,association of south east asian nations
693253,united states
541065,japan
643552,india
594677,brazil
518908,australia
451588,japan
784063,united states
749277,united states
98626,thailand
51082,philippines
20943,south korea
97912,switzerland
226366,singapore
92791,united states
61967,united states
543084,united kingdom
221038,iraq
303922,netherlands
61028,czech republic
752254,united kingdom
649964,united states
486733,estonia
321011,united kingdom
433743,switzerland
564627,japan
191719,united kingdom
342375,australia
560271,united states
616181,europe
773491,united states
620197,singapore
363611,france
192496,japan
58948,united states
126340,macedonia
362478,united states
226628,new zealand
103559,finland
86781,malaysia
577163,europe
631161,netherlands
762597,mexico
115136,algeria
48412,united states
452358,france
308138,united kingdom
85887,united kingdom
344975,united kingdom
775954,united states
247195,gulf states
584310,united kingdom
464928,china
24819,china
762335,nigeria
587433,india
89289,afghanistan
799886,india
783363,united kingdom
30281,canada
597970,israel
347334,united states
500723,united states
374069,south korea
615865,united states
119468,united states
230948,cuba
482030,canada
366725,estonia
218569,australia
667192,united states
125713,south africa
144880,australia
33138,russia
761319,south korea
164139,algeria
273706,thailand
703139,china
537828,syria
15271,australia
663325,australia
122532,united states
726772,india
651179,belgium
521796,france
402636,japan
288518,argentina
106237,united states
74275,lebanon
686176,united states
320957,united kingdom
164738,sweden
189877,united kingdom
772885,united states
299361,united states
235098,united states
151271,united kingdom
509828,united states
44841,ireland
419016,austria
184954,united states
513473,united states
696982,canada
51209,europe
118444,australia
68417,turkey
666263,congo
423176,united states
644861,china
173855,united kingdom
580758,australia
678436,china
18501,south africa
413471,china
260209,hong kong
466843,united states
777288,australia
540185,united kingdom
447019,china
663688,united states
398675,united states
697207,germany
24065,lithuania
608915,russia
625997,ireland
305261,south africa
578556,united kingdom
195127,canada
517049,latvia
249886,united states
287318,united states
567434,united states
553760,united states
754451,united states
6334,united states
196374,australia
742523,lithuania
700191,netherlands
470842,malaysia
216696,united kingdom
379776,france
126429,romania
110957,united states
206154,south africa
708893,cambodia (kampuchea)
533623,australia
810890,afghanistan
687086,united kingdom
326827,italy
523951,estonia
133942,united states
315674,united states
448283,united kingdom
534884,europe
481813,united states
47790,australia
587739,europe
137133,japan
504850,albania
299523,italy
136838,china
193449,united states
783237,france
690068,united states
98692,turkey
649156,latvia
217662,germany
171977,united states
87790,belgium
545428,china
100504,united states
388672,china
497760,cyprus
484603,united states
14137,south africa
594576,brazil
276590,mexico
617482,united states
385642,united states
349621,australia
104342,south africa
663109,russia
31218,united kingdom
398761,finland
319916,australia
606545,australia
198142,china
679815,hungary
806172,united states
653524,united states
301271,china
251530,canada
182073,somalia
193497,united states
19923,united states
714498,austria
111612,united states
176181,singapore
781335,algeria
605567,united states
185067,united states
185154,united states
790990,russia
657115,sri lanka
642048,italy
733715,united states
736344,portugal
525070,united states
679418,argentina
635788,united states
646563,albania
295833,kazakhstan
708310,russia
70142,lithuania
461917,united states
754097,united kingdom
389026,indonesia
242369,argentina
806696,asia
318650,japan
351931,greece
35560,united states
802368,turkey
557990,barbados
495301,malaysia
695502,estonia
626683,japan
522362,germany
140725,united states
356534,united kingdom
109229,united states
283059,israel
690107,united states
29208,czech republic
612468,germany
607154,japan
373276,united kingdom
660422,morocco
611083,japan
604566,germany
148243,portugal
541100,japan
697490,united kingdom
30151,iraq
456686,netherlands
575529,south africa
103820,australia
805947,united states
310715,united states
785532,united states
700897,new zealand
512553,lithuania
23579,romania
239391,united states
337751,united states
225064,malaysia
618653,japan
759832,indonesia
171731,united states
731975,albania
80544,italy
634411,france
789034,united kingdom
10308,poland
708069,russia
179419,united states
554698,netherlands
785655,united kingdom
503453,united states
48708,slovak republic
734699,united states
574366,united states
9854,pakistan
377398,greece
794452,germany
432504,south africa
661549,europe
248846,poland
178175,india
468523,united states
235894,ireland
262938,israel
543144,united kingdom
72499,russia
372551,united states
767883,united states
293041,united kingdom
49298,indonesia
396504,united states
389328,new zealand
103007,france
461182,israel
627238,belgium
654564,ireland
116887,new zealand
636957,united states
603235,indonesia
242433,greece
729048,kuwait
457636,netherlands
177629,spain
521678,italy
592478,thailand
54763,united kingdom
63042,denmark
144299,united states
193389,united states
801524,macedonia
236709,yugoslavia
11495,ireland
684425,greece
30157,indonesia
573092,united states
741367,united kingdom
427443,united states
193630,united states
747379,united kingdom
367707,united states
229668,united kingdom
386354,japan
696292,canada
713602,portugal
605129,chile
484515,united states
424153,china
520843,united states
165592,united states
219119,austria
464011,united kingdom
298931,latvia
576034,india
528871,united states
787120,chile
501388,australia
517611,united states
600361,france
486035,finland
183446,united states
42130,united kingdom
722310,indonesia
231098,china
292849,united states
38201,united states
145539,united kingdom
486227,philippines
402481,hong kong
599028,united arab emirates
125976,united states
735468,russia
98357,italy
362038,china
250371,europe
601131,united states
23368,turkey
732529,united states
723428,france
521840,poland
284241,united states
344911,belgium
619190,united states
213164,europe
337123,united kingdom
409323,israel
370855,germany
701914,singapore
586955,france
579465,united states
297458,germany
195561,france
628361,europe
349158,australia
116082,united states
786444,australia
802387,united states
62749,hong kong
737401,italy
239241,united kingdom
267806,peru
103944,singapore
39695,guatemala
377607,canada
268704,china
276122,south korea
765836,south africa
10782,united states
147604,united states
663463,united states
551088,india
252363,united states
185371,united states
787312,latvia
624336,united states
132842,romania
541982,nigeria
616370,latvia
419073,spain
759027,united states
101189,hong kong
611233,japan
60405,united states
802602,united states
626149,democratic republic of the congo
500270,europe
480315,australia
531465,zimbabwe
722085,czech republic
335200,australia
105180,australia
796888,united nations
39729,australia
243134,poland
223566,germany
633354,ukraine
144857,germany
804362,australia
520212,albania
186701,france
347261,united states
66378,united states
482492,india
388958,united states
654472,europe
723036,united kingdom
645178,united kingdom
303511,united states
182584,united states
202479,mexico
269924,united states
137427,pakistan
215839,japan
577377,czech republic
127499,turkey
709805,sweden
124792,united states
94256,austria
13889,puerto rico
227993,france
312380,belgium
63856,russia
166418,new zealand
602879,united states
163098,poland
401987,united kingdom
237422,united states
466559,united states
407576,united states
806548,united kingdom
781070,france
94982,spain
176100,australia
257073,united states
69349,egypt
383406,china
478276,united kingdom
332214,united kingdom
37234,malaysia
235346,sweden
140901,italy
581338,bulgaria
12761,jordan
218753,japan
91651,canada
205209,thailand
463714,ireland
722835,united states
487889,india
350455,italy
802522,united states
437807,australia
734668,united states
120012,moldova
478781,mexico
337656,japan
50391,united kingdom
343815,australia
122607,united states
445995,united states
291393,india
543579,ecuador
705354,france
554910,japan
130729,united states
500707,united states
18816,united states
196046,rwanda
17408,lebanon
570429,israel
142876,united states
376061,india
416427,philippines
799494,united states
804967,poland
571362,germany
170268,canada
111826,germany
794439,germany
335201,india
579463,united states
426358,russia
433289,israel
774051,united kingdom
580306,united states
808438,australia
152496,united states
152923,united kingdom
805478,australia
381737,united kingdom
313716,japan
530009,japan
568642,finland
76789,norway
185386,united states
574063,congo
730244,japan
220505,germany
157088,united states
683767,india
323010,australia
58446,japan
730873,singapore
333014,brazil
187881,switzerland
354336,united states
783428,australia
669230,poland
680093,philippines
772586,hong kong
441410,china
77092,japan
614879,japan
562155,czech republic
605893,portugal
487960,pakistan
41174,new zealand
460241,morocco
139012,united kingdom
243687,united states
692644,united states
354988,greece
62646,switzerland
80114,japan
448071,europe
428392,austria
523582,united states
195945,canada
146783,united states
201617,japan
752954,united states
267254,united states
347178,united states
382677,egypt
196290,venezuela
29245,czech republic
75279,new zealand
321057,niger
392314,japan
626696,japan
170633,united states
72136,united states
595637,united kingdom
146318,united states
681446,finland
127402,canada
706717,italy
750650,united states
328407,united states
311879,hong kong
403658,bulgaria
508239,japan
369156,slovak republic
422251,australia
280335,bulgaria
469414,iraq
125916,united states
513673,united states
359753,united kingdom
710649,kenya
687182,united states
262971,finland
178130,austria
292874,united states
52825,australia
348486,united kingdom
360654,ireland
196273,brazil
38240,united kingdom
604876,malawi
197888,austria
452473,cameroon
206746,united states
564196,germany
224100,japan
685562,russia
479744,united kingdom
137932,france
473381,portugal
780005,united states
85722,united states
139810,south africa
413752,belgium
54897,united states
632861,united states
698039,united states
787340,finland
405820,united states
466819,canada
553845,united states
396856,italy
651568,japan
531870,brazil
570323,org. of petroleum exporting countries
533711,japan
447457,france
597651,mexico
369514,north korea
8779,united states
476919,united states
392747,united states
448038,argentina
78833,united states
718763,south africa
239225,united kingdom
627557,france
165174,taiwan
491197,united states
301028,canada
684768,china
19507,kyrgyzstan
138187,germany
373162,united states
384363,croatia
234582,sweden
397140,canada
230347,united states
384674,singapore
666153,canada
638957,united states
513139,argentina
527383,united kingdom
4277,united states
755136,philippines
764190,greece
153203,bulgaria
763107,united states
64752,ireland
50918,australia
634105,united states
169087,united kingdom
388532,norway
796433,china
84968,ecuador
424298,bangladesh
174584,japan
457231,eritrea
130044,united kingdom
608381,uruguay
653191,vietnam
522004,south korea
648520,japan
772755,israel
423076,united states
528974,united states
549357,united states
622035,japan
652935,argentina
346885,united states
25014,united states
330049,ethiopia
704824,colombia
491805,united kingdom
127371,united states
424096,united states
268225,brazil
732813,united states
207364,united states
277527,united states
511110,china
699282,germany
110701,australia
667816,france
439037,north atlantic treaty organisation
596079,china
527525,kenya
343959,united states
112852,france
643506,india
557699,hong kong
538644,russia
94804,united states
340869,united states
180605,united kingdom
792788,united states
34470,chile
218105,united kingdom
340343,hungary
577459,indonesia
250012,united states
58889,pakistan
797904,australia
722787,india
388877,israel
81806,afghanistan
733695,united states
353101,united states
490639,democratic republic of the congo
195429,saudi arabia
655473,united states
614046,austria
741636,bahrain
783757,germany
83038,latvia
272162,japan
545772,united states
387042,united states
419171,belgium
623202,afghanistan
397675,hungary
192982,japan
190617,japan
311800,canada
10768,united states
287984,united states
720881,france
61698,france
709857,hungary
477746,indonesia
579797,india
366334,australia
170945,germany
809451,united kingdom
214098,chile
112559,new zealand
101334,japan
357791,united states
576091,australia
751769,united states
511124,united states
810676,greece
789390,singapore
557429,australia
11013,bulgaria
503646,europe
160718,israel
486905,united states
627399,sri lanka
374977,burundi
746789,italy
576158,united states
560142,india
431900,vietnam
393387,united kingdom
583692,united kingdom
643672,united states
57440,united states
481686,united states
137170,united states
42974,canada
494627,greece
606983,japan
765584,united states
89267,india
347405,germany
454129,united states
622645,united states
221598,hong kong
692012,poland
237342,united states
810837,united states
46809,italy
335385,united states
538761,russia
499759,malaysia
414206,united kingdom
469551,united states
600579,united kingdom
45235,algeria
551669,united kingdom
115876,united states
419620,indonesia
137963,iran
736384,spain
705193,united states
475661,brazil
464188,france
447613,india
770539,united kingdom
76968,australia
762829,association of south east asian nations
237771,united states
319794,europe
631797,france
437216,pakistan
360964,united states
25261,united kingdom
293334,croatia
361351,libya
140951,europe
355809,china
136623,mexico
625096,japan
517822,united states
684910,portugal
765375,united states
782170,india
291824,morocco
766502,united states
715576,united states
223548,france
443779,germany
598299,united states
574569,united states
587531,united states
552131,europe
284065,france
34975,egypt
323119,china
121266,united states
212476,united states
787431,kenya
804723,haiti
379437,israel
221691,japan
561053,france
192418,china
664530,belgium
583693,united kingdom
743221,europe
305787,united states
792255,australia
242787,united states
177640,spain
608596,canada
712334,united states
27174,paraguay
335156,italy
483371,taiwan
476432,united states
541672,japan
281111,australia
127130,canada
356291,united states
465906,mexico
781011,romania
774187,germany
436116,mexico
740109,united states
431755,taiwan
683286,united states
582692,united states
48218,united states
748802,bulgaria
319134,chile
291495,united states
691825,united kingdom
375274,chile
58010,lithuania
336847,united states
426047,iraq
512847,albania
315601,united kingdom
272248,united states
704203,ethiopia
808183,iraq
17579,austria
802153,brazil
210212,italy
787971,united states
664045,united states
32127,united states
11407,united states
575446,united kingdom
472771,united states
279723,united states
332886,new zealand
574415,poland
470034,united kingdom
746498,sri lanka
61952,united states
712375,canada
388457,switzerland
326520,china
73018,belgium
602296,france
747311,europe
270779,italy
332540,taiwan
475276,japan
503929,europe
344297,europe
541820,liberia
732188,cambodia (kampuchea)
732375,cuba
432894,croatia
555622,united states
590338,united states
607862,europe
380892,pakistan
330664,united states
741447,honduras
382074,brazil
49614,united states
60049,portugal
25398,hong kong
753827,united states
21221,ethiopia
283317,united states
541027,japan
723163,united kingdom
249179,japan
769235,indonesia
227956,kenya
347478,switzerland
604509,japan
95109,germany
240161,united states
633249,south africa
647405,india
22319,united states
204097,saudi arabia
347666,united states
791332,taiwan
491528,india
56037,france
618847,philippines
767501,singapore
275514,australia
684982,china
500962,united states
763586,united states
154348,united states
270202,france
289836,indonesia
320126,china
103575,belgium
742822,united states
47516,united states
107783,czech republic
181575,greece
736149,united states
414571,colombia
702730,finland
745285,united kingdom
360711,belgium
158932,south africa
221605,malaysia
511730,japan
616927,united states
530684,united states
191957,canada
613381,canada
269714,united states
198821,united states
506638,japan
598426,france
128104,japan
658717,czech republic
517885,italy
683889,united states
806518,united kingdom
135555,norway
694993,turkey
617836,germany
725929,united states
543133,united kingdom
252616,france
210514,united kingdom
706866,denmark
755248,egypt
522712,malaysia
98877,canada
152628,united states
640533,india
521246,united states
539635,india
361959,philippines
456081,papua new guinea
546638,argentina
281288,south korea
436405,egypt
28032,australia
770662,united states
85727,europe
386431,japan
71547,australia
143072,org. of petroleum exporting countries
356983,ecuador
687688,philippines
490830,mexico
475145,australia
613483,czech republic
761429,singapore
792097,china
410350,south korea
284786,hong kong
306403,united states
23884,ireland
40791,united kingdom
362314,united states
66779,estonia
132513,united states
635455,japan
797673,europe
160198,united states
751317,china
58025,czech republic
568465,germany
793789,guam
438595,united states
99002,united states
11415,united states
728037,united states
349129,united kingdom
557898,south africa
389890,united states
46474,united states
599861,japan
687551,norway
660766,europe
586401,japan
279534,bahrain
74437,portugal
646839,australia
598880,united kingdom
780028,germany
369999,india
114368,indonesia
322010,sweden
319819,japan
29056,united kingdom
300497,new zealand
154423,united kingdom
361084,united states
274781,brazil
666220,tanzania
310727,united states
547614,india
385930,france
172863,united states
326053,united states
159316,united states
749955,sri lanka
381355,iraq
218336,spain
595633,united kingdom
366496,south africa
564172,italy
335299,india
465260,united states
792072,india
790788,united kingdom
362099,lebanon
353783,yugoslavia
324003,south africa
407705,united states
19994,iraq
541281,germany
238854,taiwan
102246,poland
718823,bosnia-herzegovina
760051,united states
405543,hong kong
615564,france
508551,canada
516433,united states
430289,hong kong
251767,hungary
622813,france
732518,brazil
92390,australia
656248,australia
786277,netherlands
196795,jordan
616300,russia
44872,europe
228221,brazil
49907,germany
281710,united states
289402,germany
684301,germany
320006,philippines
360816,sri lanka
468764,philippines
84973,brazil
667475,europe
220711,united states
401244,united states
392955,finland
214946,united kingdom
726682,india
680005,brazil
750333,france
127737,italy
562389,france
515689,united states
301939,sri lanka
522852,india
633720,australia
47634,france
397865,china
515189,vietnam
599738,malaysia
508861,south africa
133136,slovenia
74214,hong kong
535594,singapore
561252,taiwan
399502,united states
145096,japan
145664,kenya
773923,united kingdom
390215,united states
211924,japan
533845,japan
803553,australia
807690,united states
396047,canada
668649,france
350823,bulgaria
78456,china
477911,united states
714518,spain
333175,europe
302038,united states
351456,united states
572567,ireland
125417,cyprus
3594,saudi arabia
686590,central african republic
252176,israel
753263,united states
374478,united states
224641,hungary
243653,brazil
466099,malaysia
187041,united states
281383,germany
756149,united kingdom
787870,united states
185096,united states
352645,japan
799537,united states
246711,united states
691980,russia
478419,united kingdom
408950,australia
135424,thailand
713401,united states
645731,japan
576079,tunisia
201245,indonesia
539273,united states
173038,united states
779002,united states
243837,france
32889,united states
309379,united states
733719,united states
711976,indonesia
73317,belgium
585660,united kingdom
445281,albania
561290,philippines
458563,united kingdom
572712,united states
407663,united states
447251,united states
323525,china
628022,hong kong
178653,israel
197835,spain
261828,iraq
593825,canada
664924,china
423290,united states
12208,south korea
291803,iran
748972,czech republic
518844,mexico
754930,australia
425220,japan
69631,south africa
441803,australia
205028,north korea
681963,belgium
743217,italy
352135,united states
529229,saudi arabia
535048,nigeria
565023,united states
711730,united kingdom
739134,united states
557916,united kingdom
231770,india
82040,united states
278808,japan
681054,argentina
473500,united kingdom
176855,israel
66201,united states
573226,italy
265961,finland
511867,turkey
768686,united kingdom
273189,united states
618904,jordan
6887,united states
199021,united states
219453,estonia
727140,united states
118967,canada
793403,south africa
379823,austria
244236,iraq
699200,united states
243431,japan
74348,united states
186067,mexico
139412,united states
718847,north atlantic treaty organisation
688269,united states
498546,norway
365083,canada
416602,france
407315,brazil
781615,cuba
482678,united states
290080,united states
454330,norway
667030,united states
689496,united states
58408,algeria
7012,moldova
639499,zimbabwe
319294,belgium
782908,kuwait
269508,brazil
581665,united kingdom
610458,united kingdom
540288,united states
775775,indonesia
751104,china
58102,russia
490814,russia
809464,united kingdom
453201,united states
810122,australia
347586,canada
781421,romania
128063,japan
84493,united states
658338,hong kong
395693,japan
79306,united states
469284,singapore
170834,germany
573322,greece
555203,spain
524372,russia
538235,united states
48027,israel
162486,israel
712830,poland
560714,france
113208,united states
107515,united states
394098,hong kong
124175,india
263707,poland
759111,canada
762999,united states
227831,bulgaria
257161,europe
382708,algeria
641623,new zealand
308883,united states
196610,united states
132732,japan
153994,pakistan
183944,belgium
626286,russia
179242,united states
756786,australia
172602,peru
752308,liberia
501957,united states
461822,sri lanka
246643,united states
596568,japan
378257,panama
426794,japan
251452,brazil
370106,czech republic
478802,chile
238556,united kingdom
723082,commonwealth
610825,japan
397207,united states
54341,united states
578052,united states
317524,israel
61494,bosnia-herzegovina
98077,australia
800886,france
596330,japan
18969,south africa
128617,philippines
351340,germany
68609,indonesia
191704,bosnia-herzegovina
612926,germany
745625,dominican republic
565447,north atlantic treaty organisation
637471,india
227957,democratic republic of the congo
689311,united states
551246,united states
501565,japan
428094,united kingdom
3242,yugoslavia
117670,sri lanka
709569,canada
426431,cuba
229881,singapore
565271,united states
87045,united states
682130,united states
587164,united states
745261,united kingdom
561330,singapore
406977,south africa
493096,lithuania
272898,slovenia
798972,honduras
750793,france
347050,united states
531800,u.s. virgin islands
381405,italy
744840,united states
547467,belgium
656173,brazil
97064,united kingdom
709686,united states
166320,colombia
280441,brazil
37818,india
791608,el salvador
602380,india
104370,czech republic
287735,israel
670718,malta
644400,united kingdom
730620,united kingdom
47924,china
444180,china
554230,united states
730126,finland
563716,united kingdom
196383,australia
246361,united states
61054,bosnia-herzegovina
173190,algeria
270986,sweden
176283,north korea
643536,india
530194,france
688648,congo
14200,estonia
607043,japan
537709,japan
188289,united states
210419,united states
425973,czech republic
778670,mexico
622189,japan
605174,argentina
16123,united states
357774,united states
124445,united states
344332,germany
478215,united states
98162,israel
710325,mexico
252547,united states
739037,singapore
296219,united states
233029,ireland
736392,bosnia-herzegovina
804792,singapore
675296,brazil
578448,estonia
193464,united states
630560,canada
204586,united kingdom
251509,czech republic
750785,netherlands
174459,australia
346482,poland
311984,united states
240003,united states
384839,united states
781556,brazil
409142,japan
172997,united states
530989,united states
394104,china
203677,china
449009,united states
366106,united states
543972,united states
224550,turkey
216162,europe
766335,hong kong
200838,spain
378624,united states
772443,japan
46991,ireland
102958,iceland
27842,spain
646546,mozambique
410355,hong kong
533656,hong kong
244098,united states
404457,united states
791119,brazil
447341,united states
408174,united kingdom
302290,germany
497574,united states
614968,japan
387037,united states
468996,slovenia
801595,united kingdom
715533,ireland
245098,france
110642,colombia
236238,germany
163780,united states
400985,australia
53449,united states
537975,united states
587735,france
423934,japan
717265,lebanon
88340,morocco
23582,romania
15066,united states
270921,netherlands
270981,germany
592712,cyprus
591472,czech republic
532992,lebanon
429095,albania
528862,united states
529439,germany
273869,sweden
795640,united states
211674,japan
91994,turkey
573679,japan
59954,thailand
707945,united kingdom
606615,japan
428786,italy
360895,united states
794870,united kingdom
685750,brazil
587179,united states
86761,malaysia
117443,united states
709688,united states
557045,indonesia
41357,united states
34685,indonesia
219524,indonesia
607974,netherlands
711424,puerto rico
34778,singapore
802198,brazil
344431,india
747891,egypt
269342,croatia
751861,hong kong
797210,united kingdom
669678,chile
728996,singapore
210032,united states
212315,belarus
88433,united states
342676,iraq
450105,united states
571662,poland
242584,united states
769297,israel
678512,central african republic
217220,australia
453303,united states
57902,gambia
721443,united states
236616,russia
398624,united states
365777,israel
520938,germany
380030,malaysia
509523,united states
35766,united states
284694,australia
801717,south africa
572425,united states
180964,europe
739421,portugal
613166,canada
686956,finland
692775,pakistan
552324,hong kong
579150,taiwan
737616,new zealand
810808,israel
36235,bahrain
615349,japan
653937,united states
318908,united states
182360,brazil
259776,united states
768647,united kingdom
54988,united states
574059,italy
82616,australia
75522,united states
624620,czech republic
369169,poland
543653,argentina
162368,australia
202588,united states
416601,germany
205157,japan
751172,singapore
287428,japan
409195,south korea
251449,argentina
713436,united states
289753,philippines
677794,japan
22074,united states
128323,sweden
433812,europe
600123,philippines
461152,japan
770434,united kingdom
740836,denmark
689948,sri lanka
144212,united states
448585,china
718829,poland
407713,united states
128672,iran
44577,mexico
762964,united states
535699,united states
760535,united states
781466,romania
403103,canada
479974,united states
367648,united kingdom
234667,sri lanka
114070,argentina
35827,united states
193620,united states
192334,australia
592451,japan
642583,colombia
808279,bulgaria
213042,france
494297,france
279018,belgium
111398,united states
639117,bahamas
237737,united states
257170,india
763786,germany
337398,russia
189216,united states
270791,italy
792837,united states
280210,zambia
755863,united states
73746,belgium
733315,united states
399418,kuwait
623853,bangladesh
782261,india
447279,united states
663658,united states
579875,united states
180426,germany
369950,netherlands
319718,france
523887,argentina
264635,europe
510295,france
256734,netherlands
250972,bahrain
52427,nigeria
367785,ecuador
779401,netherlands
305566,brazil
487370,argentina
441495,japan
649234,united kingdom
381837,eritrea
372923,india
277459,canada
698878,japan
714525,france
337995,united states
294268,united states
452369,united kingdom
22053,india
110609,honduras
54527,bosnia-herzegovina
392707,united states
31044,saudi arabia
477144,india
81276,mexico
629231,australia
670345,united states
514995,germany
427089,germany
259036,united states
670323,united states
148020,india
770330,united states
729947,united states
736228,united states
505664,latvia
652562,canada
107065,europe
546721,japan
534550,united states
694987,australia
585693,china
57472,united states
16730,united states
499328,russia
491594,india
423854,mexico
86092,pakistan
373790,bulgaria
620576,united states
92569,indonesia
243491,iraq
710118,bulgaria
145472,greece
158464,japan
357693,sri lanka
143996,bangladesh
661602,united states
729898,united states
635306,philippines
431361,netherlands
555495,south africa
616028,greece
789217,thailand
633626,chile
471183,spain
363732,bangladesh
449348,poland
755344,switzerland
526745,united states
246680,united states
372427,united states
491034,malaysia
802746,india
355136,israel
317250,ireland
385622,saudi arabia
299451,united states
145597,yugoslavia
184638,japan
376600,united states
784660,romania
637221,united states
315925,australia
420760,russia
148935,japan
711722,united kingdom
690355,united arab emirates
659426,united states
236669,poland
205649,united states
185799,south africa
165221,iraq
659622,united states
195627,europe
206990,europe
600831,germany
157028,united states
380232,asia
261651,united states
433607,united states
331417,united states
251145,united states
761241,united kingdom
160875,spain
378155,poland
149924,australia
507769,united states
728115,united states
37665,united states
94843,united states
720131,united states
724613,bulgaria
685080,united states
501524,china
236858,jamaica
8642,canada
356176,united states
705970,saudi arabia
404620,united states
174649,japan
186750,france
646786,brazil
621050,united states
497683,united kingdom
161800,russia
382871,austria
30186,spain
209952,united states
158706,indonesia
752114,czech republic
133853,united states
131675,spain
323327,japan
629344,saudi arabia
346282,united kingdom
304467,philippines
193215,japan
724161,united kingdom
390299,united states
238977,ireland
420859,poland
122769,united states
589162,united states
562698,brazil
269760,united states
160732,lebanon
261739,italy
256936,hungary
347443,bosnia-herzegovina
702274,united states
594279,ireland
784526,namibia
26530,united arab emirates
286635,south korea
219963,mexico
376353,united states
783712,spain
